labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
1	[0, 1, 0, 1, 0]	 Yeah, oh, Princess Leia and the gold bikini, every guy our age loved that.  Really!  Um, um. It's huge. Yeah, that's the moment, when-when, you know she stopped being a princess, and became, like, a woman, you know.  Did you ever do the-the Leia thing?  Oh, yeah, um-mm. Oh!	 Really! Did you ever do the-the Leia thing?	 Yeah, oh, Princess Leia and the gold bikini, every guy our age loved that. Um, um. It's huge. Yeah, that's the moment, when-when, you know she stopped being a princess, and became, like, a woman, you know. Oh, yeah, um-mm. Oh!	[[0.09580224752426147, 0.8740166425704956, 0.004514055326581001, 0.004764903802424669, 0.013039219193160534, 0.006286090239882469, 0.0015769107267260551], [0.08024435490369797, 0.5766602158546448, 0.23051375150680542, 0.09681709110736847, 0.008382845669984818, 0.001533600385300815, 0.005848216824233532], [0.02887645922601223, 0.9592577219009399, 0.0023546211887151003, 0.004805573262274265, 0.0034769834019243717, 0.0003974188875872642, 0.0008312512654811144], [0.9382515549659729, 0.03545175492763519, 0.007873388938605785, 0.0026462918613106012, 0.01159968413412571, 0.0008828223799355328, 0.0032945433631539345], [0.1221310943365097, 0.13117419183254242, 0.5139137506484985, 0.028206801041960716, 0.060405705124139786, 0.003072222461923957, 0.14109623432159424]]	[0.549455, 0.37717600000000007, 0.635602, 0.1652038500000001, 0.03832025]	2
0	[0, 0]	 (to her date) Okay, and then this is the coffee house. This is where I play my music. (points to the stage)  Good deal.	<pad>	 (to her date) Okay, and then this is the coffee house. This is where I play my music. (points to the stage) Good deal.	[[0.9532032608985901, 0.039614446461200714, 0.0005854982882738113, 0.003995149862021208, 0.0013604334089905024, 0.0007175009232014418, 0.0005237213335931301], [0.8211954832077026, 0.11707334220409393, 0.0017726854421198368, 0.04262464866042137, 0.015095686540007591, 0.0014918450033292174, 0.0007462974172085524]]	[0.491575, 0.39583500000000005, 0.7527075, 0.27746775, 0.03487374999999998]	0
1	[0, 1]	 Hey! Where 'ya headin' in those pants? 1982?  Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor.	 Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor.	 Hey! Where 'ya headin' in those pants? 1982?	[[0.1614021509885788, 0.7298780679702759, 0.08514426648616791, 0.015619102865457535, 0.0038202828727662563, 0.001952530350536108, 0.0021836240775883198], [0.9605762958526611, 0.033806197345256805, 0.0005379104986786842, 0.002289421623572707, 0.0016125222900882363, 0.0006631939904764295, 0.0005143567686900496]]	[0.43004274999999986, 0.30633499999999997, 0.5369282499999999, 0.15640339250000004, 0.028200962499999982]	1
0	[0]	 OK, what is it about me? Do I not look fun enough? Is there something. . . repellant. . . about me?	<pad>	 OK, what is it about me? Do I not look fun enough? Is there something. . . repellant. . . about me?	[[0.022325856611132622, 0.218022882938385, 0.07991574704647064, 0.3680105209350586, 0.21507315337657928, 0.06527381390333176, 0.03137805685400963]]	[0.44594466666666666, 0.3416013333333333, 0.59712, 0.19619092666666674, 0.0447639666666666]	0
0	[0, 0]	 (looks at the lasagne and realizes something) Ohhhhh, don't be mad...  You didn't.	<pad>	 (looks at the lasagne and realizes something) Ohhhhh, don't be mad... You didn't.	[[0.05422026291489601, 0.334948867559433, 0.11201956868171692, 0.01937376707792282, 0.3541116714477539, 0.006765358150005341, 0.11856047064065933], [0.4980197548866272, 0.16947022080421448, 0.01453186385333538, 0.24206556379795074, 0.06276959925889969, 0.0020237371791154146, 0.011119254864752293]]	[0.551664, 0.410968, 0.7159979999999999, 0.22450688, 0.04919639999999992]	0
0	[0, 0, 0]	 Well, maybe it's so big because the house was built on radioactive waste.  (holding a tissue) And is this in case the house sneezes?  No, no, that's the ghost for the attic.	<pad>	 Well, maybe it's so big because the house was built on radioactive waste. (holding a tissue) And is this in case the house sneezes? No, no, that's the ghost for the attic.	[[0.907538890838623, 0.03648586943745613, 0.005914660636335611, 0.010287798941135406, 0.015064393170177937, 0.02215524949133396, 0.0025530969724059105], [0.49506568908691406, 0.13331110775470734, 0.16037245094776154, 0.07172523438930511, 0.040473777800798416, 0.06416351348161697, 0.034888241440057755], [0.9637566208839417, 0.02023727260529995, 0.00296799442730844, 0.005101026967167854, 0.003080468624830246, 0.003291652537882328, 0.0015648124972358346]]	[0.37551874999999996, 0.31387125, 0.585470625, 0.22343193750000007, 0.03795593749999998]	0
0	[1]	 But Mon, you have to get our money!	 But Mon, you have to get our money!	<pad>	[[0.0623633898794651, 0.10843037068843842, 0.05270874500274658, 0.23438827693462372, 0.25752437114715576, 0.005639191251248121, 0.2789457440376282]]	[0.4913740540540541, 0.37748864864864873, 0.6692048648648651, 0.22286115675675694, 0.0459306486486486]	1
1	[0, 1]	 [obviously drunk] I mean, it's a cat, y'know, it's a cat. Why can't they get one of those bugs, y'know, one of those fruitflies, those things that live for like a day or something? [belligerently] What're they called, what're they called, what're they called?  Fruitflies?	 Fruitflies?	 [obviously drunk] I mean, it's a cat, y'know, it's a cat. Why can't they get one of those bugs, y'know, one of those fruitflies, those things that live for like a day or something? [belligerently] What're they called, what're they called, what're they called?	[[0.09149643033742905, 0.0747821256518364, 0.002251136116683483, 0.5954383015632629, 0.02677764557301998, 0.2007528841495514, 0.008501485921442509], [0.5627832412719727, 0.15026450157165527, 0.18004749715328217, 0.07576651871204376, 0.018200671300292015, 0.0033385802526026964, 0.009599017910659313]]	[0.496557857142857, 0.3538485714285714, 0.6026867857142857, 0.17123162142857157, 0.04026632142857145]	1
0	[1, 0, 1, 0, 0]	 Man, I am so beat.  Oh yeah.  Hey, you just wanna forget about raquetball and hang out here?  Yeah alright. [they sit at the couch]  [walks back from the counter] Hey you're in our seats.	 Man, I am so beat. Hey, you just wanna forget about raquetball and hang out here?	 Oh yeah. Yeah alright. [they sit at the couch] [walks back from the counter] Hey you're in our seats.	[[0.31017932295799255, 0.04983356222510338, 0.010709177702665329, 0.07900454849004745, 0.46243157982826233, 0.060710933059453964, 0.027130819857120514], [0.7119138240814209, 0.09981659799814224, 0.002062598243355751, 0.04637371748685837, 0.12730015814304352, 0.00964085478335619, 0.0028921556659042835], [0.8184800744056702, 0.13736014068126678, 0.009308846667408943, 0.01852267235517502, 0.009924503974616528, 0.0043805548921227455, 0.002023286186158657], [0.9278504848480225, 0.05209720507264137, 0.0008478016243316233, 0.009891130961477757, 0.007236419711261988, 0.0008959759725257754, 0.0011809812858700752], [0.7002831101417542, 0.11501965671777725, 0.023035554215312004, 0.1311865597963333, 0.006244781892746687, 0.019539956003427505, 0.0046903896145522594]]	[0.4633029999999998, 0.337561, 0.5890510000000001, 0.1780565100000002, 0.036179050000000046]	2
1	[1]	 Hello?	 Hello?	<pad>	[[0.687175989151001, 0.03526947647333145, 0.19901612401008606, 0.056071069091558456, 0.01229659840464592, 0.0013856502482667565, 0.008785116486251354]]	[0.5165339999999998, 0.371348, 0.636138, 0.18477778000000009, 0.042390900000000065]	1
0	[0, 1]	 What's wrong, sweetie?  Nothing, nothing.	 Nothing, nothing.	 What's wrong, sweetie?	[[0.6051393747329712, 0.028222957625985146, 0.0083560049533844, 0.011565630324184895, 0.3318210542201996, 0.0015223845839500427, 0.013372586108744144], [0.7666400074958801, 0.03421507775783539, 0.0022050379775464535, 0.16785340011119843, 0.023406604304909706, 0.004129217937588692, 0.0015506480121985078]]	[0.5101975, 0.34125399999999995, 0.5800779999999999, 0.143385825, 0.027585625000000003]	1
0	[1]	 I was laughing. (Patting him on the knee.)	 I was laughing. (Patting him on the knee.)	<pad>	[[0.07781165093183517, 0.906035840511322, 0.0022585741244256496, 0.00667260866612196, 0.005176222417503595, 0.0010510283755138516, 0.0009941081516444683]]	[0.5027660869565218, 0.3564373913043478, 0.6350839130434782, 0.18601197391304344, 0.027419869565217303]	1
0	[1]	 (singing) Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.	 (singing) Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.	<pad>	[[0.5170579552650452, 0.23861925303936005, 0.006554692052304745, 0.03158029541373253, 0.038043633103370667, 0.13632188737392426, 0.03182229772210121]]	[0.3897383333333333, 0.25815166666666667, 0.45483500000000004, 0.11465218333333341, 0.012480083333333336]	1
1	[1]	 I was thinking of doing it a little shorter, you know, like Andie McDowell's new haircut?	 I was thinking of doing it a little shorter, you know, like Andie McDowell's new haircut?	<pad>	[[0.8473267555236816, 0.13782010972499847, 0.0019737775437533855, 0.005225986707955599, 0.004767931066453457, 0.0013703894801437855, 0.0015149542596191168]]	[0.544855, 0.37206, 0.61012875, 0.15184785, 0.0440605]	1
1	[0]	 What is it hon?	<pad>	 What is it hon?	[[0.9460965991020203, 0.02493300475180149, 0.0023293178528547287, 0.009825334884226322, 0.014130163937807083, 0.0005457891966216266, 0.0021397152449935675]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
1	[0]	 Hello.	<pad>	 Hello.	[[0.9753158688545227, 0.005928709637373686, 0.000831829383969307, 0.012140929698944092, 0.00488723861053586, 0.0005218321457505226, 0.0003737352089956403]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
1	[0]	 You know, that's true. You'd be a great person to have around the day after an emergency.	<pad>	 You know, that's true. You'd be a great person to have around the day after an emergency.	[[0.7049926519393921, 0.27007004618644714, 0.002032327465713024, 0.0058798594400286674, 0.011735866777598858, 0.0034553618170320988, 0.0018339775269851089]]	[0.47502199999999994, 0.34712, 0.595096, 0.17824274000000004, 0.042355699999999996]	0
1	[0]	 How you doin'?	<pad>	 How you doin'?	[[0.9581330418586731, 0.027573907747864723, 0.006526009179651737, 0.0030648631509393454, 0.002898402279242873, 0.0007153214537538588, 0.0010885077062994242]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
1	[0]	 Me too!	<pad>	 Me too!	[[0.048772089183330536, 0.8899997472763062, 0.028819769620895386, 0.02301543764770031, 0.006106587592512369, 0.0012992435367777944, 0.0019870465621352196]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
1	[0, 0]	 Just go. [they walk across the hall]  Surprise.	<pad>	 Just go. [they walk across the hall] Surprise.	[[0.9449577331542969, 0.015305460430681705, 0.0006831398932263255, 0.027143971994519234, 0.008267182856798172, 0.0023646459449082613, 0.001277858973480761], [0.9697474241256714, 0.006698209792375565, 0.0009930770611390471, 0.015924405306577682, 0.0056284512393176556, 0.0005603668978437781, 0.000448065489763394]]	[0.46360999999999997, 0.33768, 0.5867399999999999, 0.1766487, 0.037233499999999975]	0
1	[0, 0]	 Well hello! Welcome to Monica's. May I take your coat?  Hi Steve!	<pad>	 Well hello! Welcome to Monica's. May I take your coat? Hi Steve!	[[0.8832343220710754, 0.09822799265384674, 0.0020780249033123255, 0.012601424008607864, 0.0019191417377442122, 0.0005800024955533445, 0.0013591742608696222], [0.045159611850976944, 0.9029468297958374, 0.02865525335073471, 0.01753692515194416, 0.0032230133656412363, 0.0005921392585150898, 0.0018861788557842374]]	[0.5747442857142858, 0.3978857142857143, 0.6521185714285713, 0.16754009999999997, 0.05025192857142846]	0
1	[0, 1, 0]	 I'm tellin' you Ross, she wants you.  She barely knows me. We just live in the same building.  Any contact?	 She barely knows me. We just live in the same building.	 I'm tellin' you Ross, she wants you. Any contact?	[[0.9275062084197998, 0.03700540214776993, 0.0030368557199835777, 0.022266898304224014, 0.006787472404539585, 0.0015454079257324338, 0.0018517555436119437], [0.7906548380851746, 0.06948522478342056, 0.03830358758568764, 0.06069263815879822, 0.025121841579675674, 0.006497425027191639, 0.009244581684470177], [0.9031921029090881, 0.014762748964130878, 0.012795068323612213, 0.059173695743083954, 0.006041941698640585, 0.0009633615845814347, 0.003071133978664875]]	[0.45768, 0.324526, 0.559832, 0.1593766, 0.03299399999999997]	1
0	[0, 0, 1]	 (squatting and reading the instructions) I'm supposed to attach a brackety thing to the side things, using a bunch of these little worm guys. I have no brackety thing, I see no whim guys whatsoever and- I cannot feel my legs.  I'm thinking we've got a bookcase here.  It's a beautiful thing.	 It's a beautiful thing.	 (squatting and reading the instructions) I'm supposed to attach a brackety thing to the side things, using a bunch of these little worm guys. I have no brackety thing, I see no whim guys whatsoever and- I cannot feel my legs. I'm thinking we've got a bookcase here.	[[0.23087657988071442, 0.05465277284383774, 0.007336599286645651, 0.6194918751716614, 0.01425902359187603, 0.021809466183185577, 0.05157366022467613], [0.9822006225585938, 0.005722318775951862, 0.000670597655698657, 0.007194593083113432, 0.0013621264370158315, 0.0009657125920057297, 0.0018841163255274296], [0.19053424894809723, 0.7625206708908081, 0.0007484587840735912, 0.028585560619831085, 0.01560605876147747, 0.0013485492672771215, 0.0006563910283148289]]	[0.48626538461538454, 0.35931846153846153, 0.6400253846153846, 0.20128088461538468, 0.035442115384615336]	1
1	[1]	 (singing)	 (singing)	<pad>	[[0.5395961999893188, 0.4245845675468445, 0.002485029399394989, 0.024326957762241364, 0.0064598205499351025, 0.0012190018314868212, 0.0013284638989716768]]	[0.44109863636363633, 0.29065, 0.5231254545454546, 0.13355335909090912, 0.008390431818181776]	1
0	[0, 0]	 I know. Oh, like you would drink her coffee after what you did to her with Van Damme. [Ross enters]  Hey Joey I have to cancel racketball for tonight, that was Marcel's trainer. He's gonna let me have him for a couple of hours.	<pad>	 I know. Oh, like you would drink her coffee after what you did to her with Van Damme. [Ross enters] Hey Joey I have to cancel racketball for tonight, that was Marcel's trainer. He's gonna let me have him for a couple of hours.	[[0.03604402393102646, 0.05046643689274788, 0.011126788333058357, 0.443524569272995, 0.02655148133635521, 0.4276331961154938, 0.004653514828532934], [0.6381785869598389, 0.024145253002643585, 0.004124547820538282, 0.016759587451815605, 0.30276989936828613, 0.007304204162210226, 0.006717887241393328]]	[0.49931916666666665, 0.349065, 0.5874625, 0.15866717500000008, 0.03924504166666665]	0
0	[0, 1]	 (moved by the kiss) Huh...  Um, would you like to come in?	 Um, would you like to come in?	 (moved by the kiss) Huh...	[[0.036933720111846924, 0.8785883784294128, 0.04160911217331886, 0.014984716661274433, 0.022668039426207542, 0.0009964938508346677, 0.004219607450067997], [0.9849648475646973, 0.004186698701232672, 0.0008299069013446569, 0.0073360176756978035, 0.001537943840958178, 0.0005149795906618237, 0.0006295747007243335]]	[0.5093149999999999, 0.3673328571428572, 0.6244071428571429, 0.18123533571428585, 0.04465667857142863]	1
1	[1, 0]	 How does she do that?  I cannot sleep in a public place.	 How does she do that?	 I cannot sleep in a public place.	[[0.09758958220481873, 0.043641503900289536, 0.8301022052764893, 0.01618869975209236, 0.00712340185418725, 0.00272718770429492, 0.0026273394469171762], [0.8217445015907288, 0.03353232890367508, 0.005172246601432562, 0.035346876829862595, 0.02172774076461792, 0.038920678198337555, 0.04355553537607193]]	[0.5083160000000001, 0.366622, 0.628782, 0.18393871999999992, 0.04214659999999992]	1
