labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]	 Unfortunately that is correct.  Yes!!  All right, we have a tie. Luckily, I have prepared for such an event. (He opens up an envelope and holds up some note cards.) The Lightning Round!  Ohhhh.  Thirty seconds, all the questions you can answer.  You guys are dead, I am so good at lighting rounds.  I majored in lightning rounds. All right, we're gonna destroy you.  Huh, wanna bet?  Well, I'm so confused as to what we've been doing so far...  How about we play for more money, say 150?	 You guys are dead, I am so good at lighting rounds. Huh, wanna bet? How about we play for more money, say 150?	 Unfortunately that is correct. Yes!! All right, we have a tie. Luckily, I have prepared for such an event. (He opens up an envelope and holds up some note cards.) The Lightning Round! Ohhhh. Thirty seconds, all the questions you can answer. I majored in lightning rounds. All right, we're gonna destroy you. Well, I'm so confused as to what we've been doing so far...	[[0.8981824517250061, 0.01567135564982891, 0.0019680403638631105, 0.06829576939344406, 0.013089138083159924, 0.0012404428562149405, 0.0015528163639828563], [0.024617407470941544, 0.24983105063438416, 0.5645550489425659, 0.13338205218315125, 0.012111861258745193, 0.0036787199787795544, 0.011823837645351887], [0.8174086213111877, 0.15451182425022125, 0.0029466277919709682, 0.01744895800948143, 0.0037924873176962137, 0.001291394466534257, 0.0026000177022069693], [0.8813044428825378, 0.042101915925741196, 0.00834971759468317, 0.012784701772034168, 0.03856366500258446, 0.005535535980015993, 0.011360089294612408], [0.9724165797233582, 0.009231346659362316, 0.0005738502368330956, 0.01356025505810976, 0.0021245505195111036, 0.0007655660738237202, 0.0013278903206810355], [0.33235740661621094, 0.5657293796539307, 0.0101813655346632, 0.023961640894412994, 0.029165463522076607, 0.018586192280054092, 0.020018575713038445], [0.18550321459770203, 0.739002525806427, 0.007103556301444769, 0.05090883746743202, 0.0029498368967324495, 0.009245039895176888, 0.005287039093673229], [0.9680045247077942, 0.016349593177437782, 0.0036286807153373957, 0.0057725668884813786, 0.003801151178777218, 0.0012834453955292702, 0.0011600881116464734], [0.5047885179519653, 0.2159421145915985, 0.14126457273960114, 0.05322501063346863, 0.05004367232322693, 0.0014756921445950866, 0.03326039761304855], [0.9518433809280396, 0.026788337156176567, 0.0015914986142888665, 0.016140492632985115, 0.0013803509064018726, 0.001165576744824648, 0.0010904292576014996]]	[0.4909536363636362, 0.34486545454545453, 0.6054440909090909, 0.1720107545454546, 0.02876150000000005]	3
0	[0, 0, 0]	 All right, okay, this is great, uh, Chandler, you get behind the desk. And-and when she comes in hopefully, she won't recognise you because, well, why would she? Uh, okay, and then you buzz Ross and I. (to Ross) You be Mr. Gonzalez, and I'll be uh, Mr. Wong.  Diverse.  Did anybody call for security?	<pad>	 All right, okay, this is great, uh, Chandler, you get behind the desk. And-and when she comes in hopefully, she won't recognise you because, well, why would she? Uh, okay, and then you buzz Ross and I. (to Ross) You be Mr. Gonzalez, and I'll be uh, Mr. Wong. Diverse. Did anybody call for security?	[[0.8023757338523865, 0.1823348104953766, 0.0022793838288635015, 0.00837410893291235, 0.0015495575498789549, 0.0010369212832301855, 0.0020495408680289984], [0.9178470373153687, 0.030440757051110268, 0.0014423594111576676, 0.035964131355285645, 0.012048124335706234, 0.0015362038975581527, 0.00072150444611907], [0.9080771803855896, 0.016364838927984238, 0.013621988706290722, 0.026863086968660355, 0.008702625520527363, 0.0022096734028309584, 0.024160563945770264]]	[0.47236545454545453, 0.36194181818181814, 0.6325027272727273, 0.2078684909090909, 0.04755427272727264]	0
1	[0, 0, 0, 0, 0]	 Oh my God! Oh, this is incredible! Ohh! (she rolls over and kisses him on the cheek) All right, y'know what? I'm just gonna roll right into that office and-and quit!  All right.  Okay. (she gets ready to go) Can you give me a little push?  Yeah, sure. Good luck!  (rolling towards the office) I'm quitting!! Woo-hoo! (She rolls through a doorway and out of sight. We then hear a big crash, and see Monica roll past the door the other way.) I'm okay!! I'm all right!!	<pad>	 Oh my God! Oh, this is incredible! Ohh! (she rolls over and kisses him on the cheek) All right, y'know what? I'm just gonna roll right into that office and-and quit! All right. Okay. (she gets ready to go) Can you give me a little push? Yeah, sure. Good luck! (rolling towards the office) I'm quitting!! Woo-hoo! (She rolls through a doorway and out of sight. We then hear a big crash, and see Monica roll past the door the other way.) I'm okay!! I'm all right!!	[[0.0046333675272762775, 0.9753561615943909, 0.006892106030136347, 0.0067929234355688095, 0.0030731637962162495, 0.001053537242114544, 0.002198718022555113], [0.9598525166511536, 0.00949008297175169, 0.0007590882014483213, 0.02251037023961544, 0.005841027479618788, 0.0009678461938165128, 0.0005791293224319816], [0.9648057818412781, 0.025894910097122192, 0.0011548897018656135, 0.0038717363495379686, 0.0019972382578998804, 0.00046465464401990175, 0.0018109128577634692], [0.04214409738779068, 0.9438605904579163, 0.0011830282164737582, 0.00866131391376257, 0.002938186749815941, 0.000587570364587009, 0.0006252558086998761], [0.01902955211699009, 0.9514930248260498, 0.0027798344381153584, 0.01695568673312664, 0.004311951342970133, 0.0008228303049691021, 0.004607136826962233]]	[0.517894, 0.371121, 0.6432864999999999, 0.18764547999999995, 0.038457399999999975]	0
0	[1, 0, 1]	 Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. (Paulo goes into his room.)  Rachel, how did this happen?  I don't know, I just kinda ran into him last night.	 Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye. (Paulo goes into his room.) I don't know, I just kinda ran into him last night.	 Rachel, how did this happen?	[[0.9661544561386108, 0.012362112291157246, 0.0002686084480956197, 0.014706623740494251, 0.004411656875163317, 0.001460435800254345, 0.0006361112464219332], [0.21932938694953918, 0.06945241987705231, 0.65513676404953, 0.016940100118517876, 0.029656291007995605, 0.0014130972558632493, 0.008072029799222946], [0.7424066066741943, 0.18721821904182434, 0.009006367065012455, 0.013342548161745071, 0.035219818353652954, 0.002768097445368767, 0.010038411244750023]]	[0.47744941176470584, 0.34044823529411766, 0.5893947058823529, 0.17015051764705885, 0.034709058823529426]	2
1	[1, 0, 1, 0]	 Ok, so now we need, um sage branches and the sacramental wine.  All I have is, is oregano and a Fresca.  Um, that's ok! (throws it in fire) Ok. All right. Now we need the semen of a righteous man.  Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.	 Ok, so now we need, um sage branches and the sacramental wine. Um, that's ok! (throws it in fire) Ok. All right. Now we need the semen of a righteous man.	 All I have is, is oregano and a Fresca. Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.	[[0.980920672416687, 0.011810239404439926, 0.00048504036385565996, 0.002598299877718091, 0.0016291486099362373, 0.0008426769054494798, 0.001713991747237742], [0.9360876083374023, 0.04638143256306648, 0.0006252500461414456, 0.0106702521443367, 0.0027688632253557444, 0.0015487555647268891, 0.0019178020302206278], [0.46259433031082153, 0.30346646904945374, 0.0019941390492022038, 0.1710340529680252, 0.01336000207811594, 0.04253549501299858, 0.005015505477786064], [0.965634822845459, 0.020097697153687477, 0.000816339859738946, 0.007149204611778259, 0.0036079385317862034, 0.0018584310309961438, 0.0008355354075320065]]	[0.487938125, 0.35500750000000003, 0.633623125, 0.19449916875000003, 0.031644593750000005]	2
0	[1, 0, 1]	 Can you believe this place?  I know, this is a great apartment.  Ah, I was just in the bathroom, and there's mirrors on both sides of you. So when you're in there it's like you're peein' with the Rockettes.	 Can you believe this place? Ah, I was just in the bathroom, and there's mirrors on both sides of you. So when you're in there it's like you're peein' with the Rockettes.	 I know, this is a great apartment.	[[0.010106716305017471, 0.09020913392305374, 0.8351594805717468, 0.043968476355075836, 0.008381444029510021, 0.008593371137976646, 0.003581443801522255], [0.036848314106464386, 0.9488100409507751, 0.004423800855875015, 0.005045569036155939, 0.0019274965161457658, 0.001889359438791871, 0.0010554525069892406], [0.6557084918022156, 0.30168434977531433, 0.006158742122352123, 0.007419918198138475, 0.004793801344931126, 0.019955936819314957, 0.004278738051652908]]	[0.5153650000000001, 0.3770283333333334, 0.6363808333333334, 0.18854705000000005, 0.05057024999999998]	2
1	[0, 0, 0, 0]	 OK, you've got to promise that you'll never, ever tell Ross that I told you.  About what?  He's planning your birthday party.  Oh my God! I love him!	<pad>	 OK, you've got to promise that you'll never, ever tell Ross that I told you. About what? He's planning your birthday party. Oh my God! I love him!	[[0.8856317400932312, 0.02520003542304039, 0.003928921185433865, 0.017605122178792953, 0.022196795791387558, 0.008207143284380436, 0.03723028302192688], [0.6091868877410889, 0.08779565244913101, 0.13551078736782074, 0.1392478048801422, 0.016285568475723267, 0.0015218534972518682, 0.01045151986181736], [0.8491594791412354, 0.13434241712093353, 0.0028316937386989594, 0.00928052980452776, 0.002400915836915374, 0.0011282098712399602, 0.0008566977339796722], [0.0038611057680100203, 0.905966579914093, 0.07532705366611481, 0.005673601757735014, 0.005360826849937439, 0.0013574290787801147, 0.002453447785228491]]	[0.8030249999999999, 0.45803, 0.7672349999999999, 0.10651675000000005, -0.002411249999999976]	0
1	[1, 0, 1, 0, 1, 0]	 What's the matter?  Oh, it's just... Oh, Barry, this was not good.  No, it was. It was very very good.  Well, what about Mindy?  Oh, way, way better than Mindy.  No, not that, I mean, what about you and Mindy?	 What's the matter? No, it was. It was very very good. Oh, way, way better than Mindy.	 Oh, it's just... Oh, Barry, this was not good. Well, what about Mindy? No, not that, I mean, what about you and Mindy?	[[0.9120068550109863, 0.008694150485098362, 0.006157334893941879, 0.016963845118880272, 0.049279049038887024, 0.0014102642890065908, 0.005488488357514143], [0.01515667699277401, 0.05973467975854874, 0.01952497847378254, 0.13178642094135284, 0.14989489316940308, 0.47166576981544495, 0.15223656594753265], [0.011629010550677776, 0.9739084839820862, 0.001223676255904138, 0.010163801722228527, 0.001990758813917637, 0.0004193330241832882, 0.0006649444112554193], [0.6962935924530029, 0.025341972708702087, 0.04118090867996216, 0.056953392922878265, 0.07566048949956894, 0.0036551272496581078, 0.10091450065374374], [0.5146927833557129, 0.44145721197128296, 0.0023618426639586687, 0.027498917654156685, 0.006492274813354015, 0.0061455401591956615, 0.0013514031888917089], [0.9351308345794678, 0.020701317116618156, 0.0026143083814531565, 0.004789579194039106, 0.02986179292201996, 0.0020504919812083244, 0.0048515633679926395]]	[0.5147423076923077, 0.35668692307692307, 0.5982988461538461, 0.1579969615384616, 0.03927173076923074]	3
0	[0, 1, 0, 1, 0, 1, 0]	 (coming in from a changing room) Okay!  Oh, here's that trench-coat that you wanted.  Oh great! (He tries on the coat.) Wow! Yeah, it's comfortable.  Yeah?  Man, I could really flash somebody in this thing. (He goes to put his hands in his pockets.)  (stopping him) Oh no-no, no-no, they don't want you to put your hands in the pockets until you are out of the store.  Why not?!	 Oh, here's that trench-coat that you wanted. Yeah? (stopping him) Oh no-no, no-no, they don't want you to put your hands in the pockets until you are out of the store.	 (coming in from a changing room) Okay! Oh great! (He tries on the coat.) Wow! Yeah, it's comfortable. Man, I could really flash somebody in this thing. (He goes to put his hands in his pockets.) Why not?!	[[0.3396958112716675, 0.59615558385849, 0.018069325014948845, 0.03926004096865654, 0.002518315799534321, 0.0008234822889789939, 0.003477411111816764], [0.9674257636070251, 0.021171478554606438, 0.0014917304506525397, 0.00711880624294281, 0.001221614656969905, 0.0010557837085798383, 0.0005147471092641354], [0.025403087958693504, 0.9141964316368103, 0.041760269552469254, 0.013440918177366257, 0.0018446019385010004, 0.0017748036189004779, 0.0015798842068761587], [0.6709498763084412, 0.03901011869311333, 0.21074707806110382, 0.054597463458776474, 0.014230705797672272, 0.0017246524803340435, 0.008740105666220188], [0.24903936684131622, 0.681378960609436, 0.02953290194272995, 0.01551156584173441, 0.0033345804549753666, 0.01270670909434557, 0.008496022783219814], [0.7597333788871765, 0.14129823446273804, 0.019587352871894836, 0.017276564612984657, 0.022755496203899384, 0.005825077649205923, 0.03352397307753563], [0.07716813683509827, 0.03755722939968109, 0.5857008695602417, 0.26743972301483154, 0.02314218506217003, 0.003306644968688488, 0.005685172043740749]]	[0.5055595238095238, 0.35607619047619044, 0.61855, 0.1749291666666667, 0.033064880952380915]	3
1	[0, 1]	 (reading from the instructions) After applying the Waxine and linen strips to leg number one,  Did that!	 Did that!	 (reading from the instructions) After applying the Waxine and linen strips to leg number one,	[[0.9749255180358887, 0.013414568267762661, 0.0007010558620095253, 0.008013684302568436, 0.001493199379183352, 0.0005292714922688901, 0.000922667677514255], [0.025348365306854248, 0.2553766369819641, 0.46524280309677124, 0.23158487677574158, 0.008795334957540035, 0.008365510031580925, 0.0052863555029034615]]	[0.0, 0.0, 0.0, 0.0, 0.0]	1
1	[0, 0, 0, 0, 0]	 Well, I mean what can I say? I, I was married to Barbara for 30 years. She was my high school sweetheart, now you, that's two.  Two it is. Ok, time for bed, I'm gonna go brush my teeth. [goes in the bathroom]  Woah, woah, no wait a minute now. C'mon it's your turn. Oh c'mon. Ya know, I don't need the actual number, just a ballpark.  Ok, it is definitely less than a ballpark. [Rachel's bedroom]  Wow, I am so glad I'm not Monica right now.	<pad>	 Well, I mean what can I say? I, I was married to Barbara for 30 years. She was my high school sweetheart, now you, that's two. Two it is. Ok, time for bed, I'm gonna go brush my teeth. [goes in the bathroom] Woah, woah, no wait a minute now. C'mon it's your turn. Oh c'mon. Ya know, I don't need the actual number, just a ballpark. Ok, it is definitely less than a ballpark. [Rachel's bedroom] Wow, I am so glad I'm not Monica right now.	[[0.011895273812115192, 0.0023521699476987123, 0.0013402540935203433, 0.032930001616477966, 0.9440830945968628, 0.003447866067290306, 0.003951307386159897], [0.9182277321815491, 0.052767563611269, 0.0004950224538333714, 0.01217678003013134, 0.013146075420081615, 0.002329808659851551, 0.0008571103680878878], [0.20277374982833862, 0.6677051782608032, 0.04113972932100296, 0.034307122230529785, 0.03499837592244148, 0.0053158351220190525, 0.0137599753215909], [0.9802860617637634, 0.01192009449005127, 0.00041409608093090355, 0.004133870825171471, 0.0019776097033172846, 0.0007423813221976161, 0.0005258070304989815], [0.027732448652386665, 0.10155652463436127, 0.014087524265050888, 0.07621196657419205, 0.5627145171165466, 0.08157182484865189, 0.13612517714500427]]	[0.4991114285714285, 0.3924, 0.6795914285714286, 0.23078465714285726, 0.059106142857142885]	0
